"","source","target","weight"
"52274","questionnair","want",1
"52275","enlist","man",1
"52276","good","idea",1
"52277","differ","opinion",1
"52278","near","big",1
"52279","big","citi",1
"52280","mention","mani",1
"52281","jim","crow",1
"52282","negro","soldier",1
"52283","armi","believ",1
"52284","want","find",1
"52285","point","view",1
"52286","opinion","problem",1
"52287","give","life",1
"52288","near","citi",1
"52289","citi","camp",1
"52290","camp","name",1
"52291","contmend","jim",1
"52292","crow","segreg",1
"52293","express","opinion",1
"52294","want","land",1
"52295","free","home",1
"52296","stamp","discrimin",1
"52297","member","color",1
"52298","outfit","u.s.",1
"52299","u.s.","believ",1
"52300","believ","questionnair",1
"52301","questionnair","find",1
"52302","find","point",1
"52303","view","enlist",1
"52304","man","think",1
"52305","differ","problem",1
"52306","problem","right",1
"52307","right","govern",1
"52308","life","countri",1
"52309","big","camp",1
"52310","mani","buddi",1
"52311","contmend","crow",1
"52312","jim","segreg",1
"52313","segreg","express",1
"52314","land","free",1
"52315","home","brave",1
"52316","brave","stamp",1
"52317","discrimin","negro",1
"52318","soldier","famili",1
"52319","member","outfit",1
"52320","color","u.s.",1
"52321","outfit","armi",1
"52322","believ","want",1
"52323","view","man",1
"52324","enlist","think",1
"52325","idea","differ",1
"52326","near","camp",1
"52327","citi","name",1
"52328","name","mention",1
"52329","mention","buddi",1
"52330","buddi","contmend",1
"52331","opinion","want",1
"52332","discrimin","soldier",1
"52333","negro","famili",1
"52334","good","questionnair",1
"52335","mortuari","scienc",2
"52336","state","examin",1
"52337","highschool","equival",1
"52338","equival","coars",1
"52339","complet","mortuari",1
"52340","worsham","colleg",1
"52341","chicago","illinoi",1
"52342","examin","highschool",1
"52343","highschool","coars",1
"52344","complet","scienc",1
"52345","scienc","worsham",1
"52346","colleg","mortuari",1
"52347","wolcott","chicago",1
"52348","answer","good",1
"52349","year","state",1
"52350","state","highschool",1
"52351","examin","equival",1
"52352","coars","complet",1
"52353","mortuari","worsham",1
"52354","scienc","colleg",1
"52355","worsham","mortuari",1
"52356","colleg","scienc",1
"52357","wolcott","illinoi",1
"52358","illinoi","answer",1
"52359","good","knowledg",1
"52360","year","examin",1
"52361","state","equival",1
"52362","examin","coars",1
"52363","equival","complet",1
"52364","coars","mortuari",1
"52365","complet","worsham",1
"52366","mortuari","colleg",1
"52367","worsham","scienc",1
"52368","scienc","wolcott",1
"52369","chicago","answer",1
"52370","fair","questionnair",1
"52371","questionnair","fair",1
"52372","fair","fair",1
"52373","good","infantri",1
"52374","infantri","soldier",1
"52375","militari","life",1
"52376","real","servic",1
"52377","bad","ey",1
"52378","capabl","becom",1
"52379","becom","good",1
"52380","good","soldier",1
"52381","unfit","militari",1
"52382","foot","bad",1
"52383","becom","infantri",1
"52384","troubl","unfit",1
"52385","unfit","life",1
"52386","servic","countri",1
"52387","countri","defens",1
"52388","defens","bad",1
"52389","capabl","good",1
"52390","becom","soldier",1
"52391","soldier","troubl",1
"52392","real","countri",1
"52393","defens","ey",1
"52394","civil","area",2
"52395","man","push",1
"52396","white","america",1
"52397","man","intellig",1
"52398","intellig","compromis",1
"52399","find","clash",1
"52400","clash","race",1
"52401","race","color",1
"52402","color","creed",1
"52403","throat","get",1
"52404","get","share",1
"52405","share","wake",1
"52406","wake","white",1
"52407","america","realiz",1
"52408","realiz","negro",1
"52409","think","give",1
"52410","area","area",1
"52411","area","man",1
"52412","creed","ironi",1
"52413","valu","commun",1
"52414","commun","set",1
"52415","wake","america",1
"52416","white","realiz",1
"52417","bad","think",1
"52418","give","chanc",1
"52419","live","civil",1
"52420","man","compromis",1
"52421","compromis","find",1
"52422","find","race",1
"52423","clash","color",1
"52424","race","creed",1
"52425","plenti","cut",1
"52426","cut","throat",1
"52427","throat","share",1
"52428","get","wake",1
"52429","share","white",1
"52430","america","negro",1
"52431","negro","bad",1
"52432","negro","soldier",1
"52433","grate","part",1
"52434","poor","man",1
"52435","frank","opinion",1
"52436","unit","state",1
"52437","wai","seem",1
"52438","plai","grate",1
"52439","war","cuntri",1
"52440","man","come",1
"52441","come","poor",1
"52442","tell","europ",1
"52443","europ","hitler",1
"52444","slaveri","hear",1
"52445","soldier","plai",1
"52446","plai","part",1
"52447","end","war",1
"52448","poor","come",1
"52449","seem","negro",1
"52450","negro","plai",1
"52451","man","poor",1
"52452","opinion","unit",1
"52453","state","tell",1
"52454","tell","hitler",1
"52455","usual","meet",1
"52456","front","seat",1
"52457","power","see",1
"52458","see","outfin",1
"52459","right","thing",1
"52460","put","heart",1
"52461","suppos","usual",1
"52462","mean","ride",1
"52463","ride","front",1
"52464","train","come",1
"52465","mani","thing",1
"52466","discourag","negro",1
"52467","on","power",1
"52468","power","outfin",1
"52469","outfin","come",1
"52470","negro","want",1
"52471","negro","put",1
"52472","heart","war",1
"52473","war","end",1
"52474","suppos","meet",1
"52475","meet","comment",1
"52476","soldier","mean",1
"52477","ride","seat",1
"52478","seat","bu",1
"52479","come","show",1
"52480","show","eat",1
"52481","eat","restaur",1
"52482","beach","mani",1
"52483","thing","hear",1
"52484","war","treatment",1
"52485","treatment","discourag",1
"52486","on","see",1
"52487","see","come",1
"52488","come","aid",1
"52489","aid","negro",1
"52490","end","suppos",1
"52491","usual","comment",1
"52492","mean","front",1
"52493","front","bu",1
"52494","negro","on",1
"52495","on","outfin",1
"52496","power","come",1
"52497","want","right",1
"52498","color","soldier",2
"52499","first","big",2
"52500","colo","fight",2
"52501","primari","factor",2
"52502","compani","command",2
"52503","mani","place",2
"52504","color","c.o.",2
"52505","combat","unit",2
"52506","armi","fight",2
"52507","white","colo",2
"52508","get","uniti",2
"52509","happen","mani",2
"52510","place","lose",2
"52511","lose","war",2
"52512","show","skill",2
"52513","skill","us",2
"52514","us","head",2
"52515","dislik","compani",2
"52516","soldier","armi",2
"52517","big","uniti",2
"52518","uniti","white",2
"52519","white","fight",2
"52520","get","lack",2
"52521","happen","place",2
"52522","mani","lose",2
"52523","war","color",2
"52524","unit","place",2
"52525","feel","treat",2
"52526","color","armi",2
"52527","first","uniti",2
"52528","uniti","primari",2
"52529","factor","war",2
"52530","treat","dislik",2
"52531","place","war",2
"52532","war","c.o.",2
"52533","c.o.","infantri",2
"52534","infantri","combat",2
"52535","combat","place",2
"52536","place","show",2
"52537","show","us",2
"52538","skill","head",2
"52539","fight","face",1
"52540","fight","forc",1
"52541","team","work",1
"52542","colo","face",1
"52543","factor","make",1
"52544","make","war",1
"52545","lack","teamwork",1
"52546","colo","forc",1
"52547","factor","win",1
"52548","win","war",1
"52549","lack","team",1
"52550","primari","make",1
"52551","treat","compani",1
"52552","compani","feel",1
"52553","teamwork","happen",1
"52554","head","color",1
"52555","primari","win",1
"52556","treat","comani",1
"52557","comani","feel",1
"52558","dislik","command",1
"52559","lack","work",1
"52560","work","happen",1
"52561","white","face",1
"52562","face","countri",1
"52563","head","soldier",1
"52564","white","forc",1
"52565","forc","countri",1
"52566","fill","treat",1
"52567","team","happen",1
"52568","armi","navi",1
"52569","white","soldier",1
"52570","soldier","think",1
"52571","color","soldier",1
"52572","navi","marin",1
"52573","white","think",1
"52574","soldier","poison",1
"52575","think","on",1
"52576","on","armi",1
"52577","armi","marin",1
"52578","marin","buddi",1
"52579","think","color",1
"52580","color","poison",1
"52581","on","navi",1
"52582","buddi","suppos",1
"52583","suppos","white",1
"52584","soldier","color",1
"52585","think","soldier",1
"52586","dear","sir",1
"52587","help","win",1
"52588","white","man",1
"52589","color","man",1
"52590","take","care",1
"52591","stai","sick",1
"52592","like","armi",1
"52593","year","ag",1
"52594","year","thank",1
"52595","win","war",1
"52596","get","thing",1
"52597","man","treat",1
"52598","treat","color",1
"52599","man","bad",1
"52600","good","take",1
"52601","nerv","short",1
"52602","stand","excit",1
"52603","like","fight",1
"52604","try","stai",1
"52605","make","good",1
"52606","marri","year",1
"52607","help","war",1
"52608","armi","job",1
"52609","famili","get",1
"52610","thing","white",1
"52611","white","treat",1
"52612","treat","man",1
"52613","color","bad",1
"52614","bad","good",1
"52615","good","care",1
"52616","try","sick",1
"52617","sick","time",1
"52618","sir","like",1
"52619","health","good",1
"52620","good","suppos",1
"52621","good","year",1
"52622","job","famili",1
"52623","thing","man",1
"52624","man","color",1
"52625","work","try",1
"52626","stai","time",1
"52627","lynch","burn",1
"52628","convict","discrimin",1
"52629","short","com",1
"52630","negro","congressman",1
"52631","congressman","get",1
"52632","get","put",1
"52633","damn","lier",1
"52634","seek","venganc",1
"52635","movi","goer",1
"52636","see","keeper",1
"52637","listen","mister",1
"52638","nerv","doubt",1
"52639","doubt","think",1
"52640","sens","justic",1
"52641","discrimin","heaven",1
"52642","heaven","know",1
"52643","know","els",1
"52644","hold","truth",1
"52645","self","evid",1
"52646","negro","get",1
"52647","congressman","put",1
"52648","crazi","els",1
"52649","live","life",1
"52650","time","seek",1
"52651","goer","see",1
"52652","flame","shift",1
"52653","shift","charact",1
"52654","blind","sens",1
"52655","let","lynch",1
"52656","burn","convict",1
"52657","convict","heaven",1
"52658","sai","radio",1
"52659","radio","hold",1
"52660","truth","self",1
"52661","tell","short",1
"52662","negro","put",1
"52663","put","train",1
"52664","think","crazi",1
"52665","time","venganc",1
"52666","movi","see",1
"52667","goer","keeper",1
"52668","keeper","flame",1
"52669","nerv","think",1
"52670","think","blind",1
"52671","let","burn",1
"52672","lynch","convict",1
"52673","burn","discrimin",1
"52674","discrimin","know",1
"52675","heaven","els",1
"52676","tell","com",1
"52677","com","negro",1
"52678","get","train",1
"52679","train","color",1
"52680","els","live",1
"52681","life","damn",1
"52682","movi","keeper",1
"52683","see","flame",1
"52684","flame","charact",1
"52685","white","soldier",2
"52686","southern","camp",2
"52687","negro","southern",2
"52688","negro","soldier",1
"52689","free","sai",1
"52690","fair","trial",1
"52691","soldier","get",1
"52692","negro","race",1
"52693","walk","guard",1
"52694","emti","gun",1
"52695","newspap","talk",1
"52696","dirti","work",1
"52697","allow","free",1
"52698","sai","speech",1
"52699","put","sign",1
"52700","sign","camp",1
"52701","read","follow",1
"52702","trial","court",1
"52703","court","white",1
"52704","white","get",1
"52705","get","privileg",1
"52706","offic","tell",1
"52707","tell","lie",1
"52708","lie","make",1
"52709","man","afraid",1
"52710","afraid","talk",1
"52711","guard","emti",1
"52712","tell","troubl",1
"52713","fair","newspap",1
"52714","soldier","south",1
"52715","allow","sai",1
"52716","free","speech",1
"52717","camp","camp",1
"52718","camp","read",1
"52719","follow","white",1
"52720","fair","court",1
"52721","court","soldier",1
"52722","soldier","privileg",1
"52723","privileg","treat",1
"52724","treat","man",1
"52725","man","man",1
"52726","man","negro",1
"52727","race","southern",1
"52728","camp","check",1
"52729","make","report",1
"52730","walk","emti",1
"52731","guard","gun",1
"52732","gun","stick",1
"52733","stick","on",1
"52734","on","tell",1
"52735","fair","talk",1
"52736","talk","white",1
"52737","work","train",1
"52738","train","work",1
"52739","work","trade",1
"52740","negro","south",1
"52741","put","camp",1
"52742","trial","white",1
"52743","court","get",1
"52744","white","privileg",1
"52745","man","race",1
"52746","race","camp",1
"52747","southern","check",1
"52748","offic","lie",1
"52749","tell","make",1
"52750","report","man",1
"52751","man","talk",1
"52752","walk","gun",1
"52753","emti","stick",1
"52754","newspap","white",1
"52755","talk","soldier",1
"52756","negro","camp",1
"52757","dirti","train",1
"52758","hard","bed",1
"52759","good","transport",1
"52760","sudden","time",1
"52761","sleep","hard",1
"52762","plenti","eat",1
"52763","time","return",1
"52764","return","camp",1
"52765","camp","pass",1
"52766","believ","soldier",1
"52767","grant","pass",1
"52768","pass","regular",1
"52769","sleep","bed",1
"52770","feel","soldier",1
"52771","eat","soldier",1
"52772","sudden","return",1
"52773","soldier","grant",1
"52774","comfort","feel",1
"52775","soldier","plenti",1
"52776","soldier","good",1
"52777","transport","sudden",1
"52778","time","camp",1
"52779","return","pass",1
"52780","pass","believ",1
"52781","grant","regular",1
"52782","regular","afford",1
"52783","hang","drag",1
"52784","comfort","seat",1
"52785","color","furlough",1
"52786","drag","burn",1
"52787","burn","race",1
"52788","time","war",1
"52789","war","bu",1
"52790","bu","train",1
"52791","train","travel",1
"52792","white","comfort",1
"52793","room","leav",1
"52794","strict","color",1
"52795","last","month",1
"52796","month","get",1
"52797","hang","burn",1
"52798","race","time",1
"52799","war","happen",1
"52800","happen","war",1
"52801","wait","white",1
"52802","white","seat",1
"52803","leav","get",1
"52804","pass","strict",1
"52805","strict","furlough",1
"52806","try","last",1
"52807","drag","race",1
"52808","war","train",1
"52809","bu","travel",1
"52810","travel","wait",1
"52811","stand","pass",1
"52812","furlough","try",1
"52813","last","get",1
"52814","hear","soldier",2
"52815","trust","honor",2
"52816","northern","camp",1
"52817","hear","offic",1
"52818","offic","call",1
"52819","call","soldier",1
"52820","soldier","nigger",1
"52821","southern","bear",1
"52822","uneduc","negro",1
